iter	RMSE
9535	177343.5601
9536	177342.674
9537	177340.6647
9538	177335.4507
9539	177332.9257
9540	177330.6845
9541	177327.2042
9542	177324.92
9543	177322.741
9544	177317.7847
9545	177315.4245
9546	177314.1874
9547	177312.9548
9548	177309.5668
9549	177306.0372
9550	177303.4411
9551	177298.4497
9552	177295.8091
9553	177289.2185
9554	177282.7049
9555	177281.8995
9556	177280.1687
9557	177277.6873
9558	177274.0622
9559	177268.2683
9560	177266.3768
9561	177256.381
9562	177254.0478
9563	177251.5831
9564	177249.9489
9565	177248.6459
9566	177237.7578
9567	177235.0807
9568	177232.2318
9569	177229.5145
9570	177228.492
9571	177216.8559
9572	177215.181
9573	177213.0503
9574	177210.6781
9575	177209.464
9576	177205.6567
9577	177201.563
9578	177201.1659
9579	177198.4024
9580	177196.2029
9581	177188.7549
9582	177187.5981
9583	177183.3123
9584	177180.2381
9585	177177.9268
9586	177174.3753
9587	177168.4426
9588	177165.3372
9589	177161.8996
9590	177153.0439
9591	177150.1296
9592	177147.0044
9593	177137.1518
9594	177129.7926
9595	177123.4305
9596	177115.281
9597	177110.1898
9598	177099.4573
9599	177093.6325
9600	177090.3679
9601	177079.7358
9602	177078.0157
9603	177073.4532
9604	177072.8378
9605	177069.381
9606	177065.0809
9607	177063.3715
9608	177057.9606
9609	177051.1739
9610	177041.2484
9611	177033.8974
9612	177031.4301
9613	177026.1564
9614	177023.1179
9615	177021.4189
9616	177019.9952
9617	177017.0857
9618	177011.384
9619	177008.2743
9620	177001.1888
9621	176998.6907
9622	176996.2505
9623	176993.7443
9624	176991.5312
9625	176987.8055
9626	176981.4414
9627	176971.6267
9628	176966.9333
9629	176962.7718
9630	176961.9833
9631	176961.0965
9632	176954.932
9633	176944.3959
9634	176941.1781
9635	176939.5273
9636	176938.117
9637	176935.9151
9638	176934.3923
9639	176931.3597
9640	176929.3708
9641	176928.3881
9642	176927.3545
9643	176921.0785
9644	176910.3654
9645	176906.6399
9646	176905.7192
9647	176899.5163
9648	176898.3688
9649	176895.4697
9650	176895.0359
9651	176893.2325
9652	176886.2872
9653	176883.2605
9654	176880.8045
9655	176875.9226
9656	176874.0695
9657	176872.2322
9658	176869.3625
9659	176868.2392
9660	176867.2454
9661	176864.6067
9662	176862.4085
9663	176857.6429
9664	176856.5212
9665	176855.0264
9666	176850.9754
9667	176848.988
9668	176846.7451
9669	176840.4951
9670	176838.8302
9671	176834.5022
9672	176823.2999
9673	176816.1915
9674	176815.1578
9675	176813.1893
9676	176810.121
9677	176804.519
9678	176788.3784
9679	176785.3405
9680	176783.0842
9681	176779.4259
9682	176771.9658
9683	176768.9848
9684	176761.8351
9685	176753.7742
9686	176752.2668
9687	176749.5455
9688	176742.0781
9689	176734.9749
9690	176723.6657
9691	176716.3179
9692	176711.877
9693	176695.8278
9694	176694.3436
9695	176688.4678
9696	176684.1964
9697	176680.8598
9698	176670.2614
9699	176669.2505
9700	176668.0725
9701	176664.5521
9702	176663.0996
9703	176659.3075
9704	176654.3129
9705	176652.4752
9706	176651.0681
9707	176647.9853
9708	176646.3811
9709	176640.3457
9710	176627.5461
9711	176611.6061
9712	176600.277
9713	176597.9951
9714	176594.4962
9715	176593.2982
9716	176591.8551
9717	176586.3554
9718	176580.7939
9719	176578.1644
9720	176574.106
9721	176571.2394
9722	176568.9248
9723	176567.7659
9724	176565.6942
9725	176554.3231
9726	176553.1977
9727	176549.7801
9728	176548.3338
9729	176541.6344
9730	176539.5862
9731	176532.2684
9732	176528.6844
9733	176524.2127
9734	176518.7091
9735	176517.6985
9736	176515.2053
9737	176508.1991
9738	176506.5537
9739	176503.0455
9740	176497.2825
9741	176491.0963
9742	176488.8239
9743	176484.417
9744	176479.5529
9745	176478.0256
9746	176473.6984
9747	176471.4231
9748	176470.2799
9749	176460.4684
9750	176457.9861
9751	176448.32
9752	176446.4292
9753	176442.9724
9754	176437.8714
9755	176422.0615
9756	176406.3579
9757	176403.5831
9758	176398.8045
9759	176396.0441
9760	176393.8313
9761	176388.8881
9762	176387.7706
9763	176385.8526
9764	176383.8549
9765	176383.1351
9766	176381.4491
9767	176379.3542
9768	176378.6
9769	176376.7903
9770	176373.1653
9771	176372.1564
9772	176368.8989
9773	176367.0524
9774	176364.5527
9775	176359.1347
9776	176355.0413
9777	176344.6901
9778	176329.0939
9779	176322.3246
9780	176316.8236
9781	176309.7337
9782	176304.8668
9783	176303.7764
9784	176302.5275
9785	176297.7137
9786	176292.2423
9787	176288.5395
9788	176285.3137
9789	176282.7888
9790	176277.5543
9791	176276.8187
9792	176272.5501
9793	176265.8135
9794	176263.609
9795	176259.3826
9796	176256.4361
9797	176252.103
9798	176249.97
9799	176247.0387
9800	176246.2605
9801	176244.5684
9802	176241.2055
9803	176240.4626
9804	176233.2604
9805	176230.3143
9806	176228.9449
9807	176227.4854
9808	176224.7062
9809	176219.9358
9810	176218.3653
9811	176217.201
9812	176215.6931
9813	176212.4911
9814	176209.062
9815	176206.9707
9816	176200.332
9817	176196.7554
9818	176195.9173
9819	176192.9593
9820	176177.5011
9821	176171.7349
9822	176171.5428
9823	176164.3343
9824	176159.538
9825	176155.5823
9826	176153.7815
9827	176144.2305
9828	176140.1373
9829	176136.1568
9830	176132.0842
9831	176131.2421
9832	176130.1269
9833	176127.8226
9834	176126.6099
9835	176122.4724
9836	176115.5284
9837	176113.1724
9838	176110.7281
9839	176095.3734
9840	176092.5315
9841	176088.2811
9842	176087.327
9843	176086.396
9844	176081.5496
9845	176079.3189
9846	176076.4543
9847	176072.7184
9848	176070.8036
9849	176055.5458
9850	176055.2058
9851	176048.2966
9852	176044.2477
9853	176041.775
9854	176035.775
9855	176034.9629
9856	176033.5764
9857	176030.1427
9858	176027.805
9859	176022.3932
9860	176020.7842
9861	176018.4631
9862	176016.9284
9863	176015.3688
9864	176008.8412
9865	176006.4187
9866	176006.2303
9867	176003.364
9868	176002.3998
9869	175995.3122
9870	175980.1483
9871	175973.3433
9872	175968.9887
9873	175956.0405
9874	175951.7909
9875	175946.2889
9876	175944.1492
9877	175942.6141
9878	175940.3184
9879	175936.2897
9880	175921.2169
9881	175918.3287
9882	175915.2712
9883	175914.2221
9884	175911.9489
9885	175904.9585
9886	175902.0595
9887	175901.4127
9888	175897.3145
9889	175895.2647
9890	175888.8297
9891	175882.1176
9892	175880.6402
9893	175870.2954
9894	175863.892
9895	175860.6832
9896	175858.8999
9897	175857.3538
9898	175854.5007
9899	175850.4433
9900	175844.698
9901	175841.9873
9902	175841.1198
9903	175839.3513
9904	175836.8764
9905	175834.6401
9906	175833.6071
9907	175832.0571
9908	175829.7489
9909	175828.7241
9910	175827.5807
9911	175826.4305
9912	175824.0307
9913	175817.8152
9914	175816.2269
9915	175814.7549
9916	175813.5184
9917	175811.9849
9918	175805.5841
9919	175800.3063
9920	175797.279
9921	175795.9125
9922	175786.5152
9923	175784.2044
9924	175779.9237
9925	175777.6712
9926	175776.5927
9927	175770.2488
9928	175769.4313
9929	175763.9712
9930	175753.672
9931	175752.9139
9932	175751.111
9933	175748.8532
9934	175746.2465
9935	175744.5069
9936	175739.1703
9937	175732.4328
9938	175731.1875
9939	175729.1179
9940	175728.6618
9941	175725.1216
9942	175725.0959
9943	175716.5531
9944	175713.2243
9945	175710.9651
9946	175710.006
9947	175703.6052
9948	175702.6577
9949	175697.3172
9950	175696.6381
9951	175692.4984
9952	175687.4448
9953	175685.442
9954	175683.34
9955	175681.282
9956	175677.2867
9957	175675.2267
9958	175672.4076
9959	175670.3034
9960	175667.5774
9961	175667.5479
9962	175662.5033
9963	175656.2811
9964	175656.1087
9965	175652.6022
9966	175647.1986
9967	175641.8989
9968	175638.8853
9969	175632.5699
9970	175617.634
9971	175617.6074
9972	175615.3831
9973	175612.0081
9974	175611.2844
9975	175607.2554
9976	175604.686
9977	175598.0505
9978	175595.954
9979	175589.309
9980	175588.3032
9981	175584.9737
9982	175582.1845
9983	175580.6245
9984	175571.3623
9985	175568.9388
9986	175566.3016
9987	175565.5034
9988	175562.5321
9989	175560.5177
9990	175556.5555
9991	175554.8468
9992	175548.317
9993	175541.7614
9994	175540.4042
9995	175537.0363
9996	175535.0002
9997	175533.8477
9998	175533.234
9999	175530.9621
